symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GOOG,2024-11-01 00:00:00+00:00,172.65,173.82,170.31,171.54,21752859,171.7776788782,172.9417674057,169.449501823,170.6732871981,21752859,0.0,1.0
GOOG,2024-11-04 00:00:00+00:00,170.68,171.92,169.485,171.24,16193994,169.817632383,171.0513672327,168.6286701689,170.3748029603,16193994,0.0,1.0
GOOG,2024-11-05 00:00:00+00:00,171.41,172.0973,170.37,170.83,12518282,170.5439440284,171.2277714173,169.5091986706,169.9668745019,12518282,0.0,1.0
GOOG,2024-11-06 00:00:00+00:00,178.33,178.64,175.04,175.35,27061510,177.428980448,177.7374141604,174.1556033063,174.4640370187,27061510,0.0,1.0
GOOG,2024-11-07 00:00:00+00:00,182.28,182.58,178.89,179.11,16730407,181.3590229129,181.6575071507,177.9861510253,178.2050394664,16730407,0.0,1.0
GOOG,2024-11-08 00:00:00+00:00,179.86,182.35,179.57,182.0,15021549,178.951250061,181.4286692351,178.6627152977,181.0804376242,15021549,0.0,1.0
GOOG,2024-11-11 00:00:00+00:00,181.97,182.085,179.99,180.07,12503422,181.0505892005,181.1650081583,179.0805932307,179.1601890275,12503422,0.0,1.0
GOOG,2024-11-12 00:00:00+00:00,183.32,184.025,180.99,181.38,14065845,182.3937682707,183.0952062297,180.0755406902,180.4635701994,14065845,0.0,1.0
GOOG,2024-11-13 00:00:00+00:00,180.49,182.615,180.12,182.15,13969709,179.5780669604,181.6923303118,179.2099364004,181.2296797432,13969709,0.0,1.0
GOOG,2024-11-14 00:00:00+00:00,177.35,180.445,176.03,179.75,17925763,176.4539319377,179.5332943248,175.1406012912,178.8418058404,17925763,0.0,1.0
GOOG,2024-11-15 00:00:00+00:00,173.89,175.88,172.745,175.64,21708870,173.0114137279,174.9913591723,171.8721988868,174.752571782,21708870,0.0,1.0
GOOG,2024-11-18 00:00:00+00:00,176.8,176.91,174.42,174.955,18725422,175.906710835,176.0161550555,173.5387358814,174.0710327722,18725422,0.0,1.0
GOOG,2024-11-19 00:00:00+00:00,179.58,180.17,175.116,175.235,15392866,178.6726647723,179.2596837734,174.2312193132,174.3496180609,15392866,0.0,1.0
GOOG,2024-11-20 00:00:00+00:00,177.33,179.11,175.33,178.83,15729806,176.4340329885,178.2050394664,174.4441380695,177.9264541777,15729806,0.0,1.0
GOOG,2024-11-21 00:00:00+00:00,169.24,175.58,165.31,175.455,38839431,168.3849080413,174.6928749344,164.4747645256,174.568506502,38839431,0.0,1.0
GOOG,2024-11-22 00:00:00+00:00,166.57,168.2645,165.71,167.16,24497042,165.7283983246,167.4143367946,164.8727435094,166.3154173256,24497042,0.0,1.0
GOOG,2024-11-25 00:00:00+00:00,169.43,170.46,167.4,167.99,21395652,168.5739480586,169.5987439419,166.5542047159,167.141223717,21395652,0.0,1.0
GOOG,2024-11-26 00:00:00+00:00,170.62,171.495,169.43,169.49,14937478,169.7579355354,170.6285145625,168.5739480586,168.6336449062,14937478,0.0,1.0
GOOG,2024-11-27 00:00:00+00:00,170.82,171.14,169.67,170.68,12433371,169.9569250273,170.2753082143,168.8127354489,169.817632383,12433371,0.0,1.0
GOOG,2024-11-29 00:00:00+00:00,170.49,170.87,168.75,170.06,9250712,169.6285923657,170.0066724003,167.8973837862,169.2007649581,9250712,0.0,1.0
GOOG,2024-12-02 00:00:00+00:00,172.98,173.6,170.27,170.32,16593444,172.1060115398,172.7228789647,169.4097039246,169.4594512976,16593444,0.0,1.0
GOOG,2024-12-03 00:00:00+00:00,173.02,174.32,172.51,173.12,15721483,172.1458094382,173.4392411355,171.6383862338,172.2453041841,15721483,0.0,1.0
GOOG,2024-12-04 00:00:00+00:00,176.09,176.43,172.75,172.78,18239842,175.2002981387,175.538580275,171.8771736241,171.9070220479,18239842,0.0,1.0
GOOG,2024-12-05 00:00:00+00:00,174.31,177.71,174.01,177.32,16145520,173.4292916609,176.8121130231,173.130807423,176.4240835139,16145520,0.0,1.0
GOOG,2024-12-06 00:00:00+00:00,176.49,176.8389,173.55,173.88,13319549,175.5982771225,175.9454142911,172.6731315917,173.0014642533,13319549,0.0,1.0
GOOG,2024-12-09 00:00:00+00:00,177.1,178.04,175.4,175.715,19887786,176.4041845647,177.3404913603,174.7108637643,175.0246261479,19887786,0.2,1.0
GOOG,2024-12-10 00:00:00+00:00,186.53,188.03,182.67,184.535,34317438,185.7971346519,187.2912412406,181.9523003638,183.809972889,34317438,0.0,1.0
GOOG,2024-12-11 00:00:00+00:00,196.71,196.89,186.26,186.7,41664489,195.9371380334,196.1164308241,185.528195466,185.966466732,41664489,0.0,1.0
GOOG,2024-12-12 00:00:00+00:00,193.63,196.7053,193.28,196.3,25197757,192.8692391715,195.9324564995,192.5206143008,195.5287488992,25197757,0.0,1.0
GOOG,2024-12-13 00:00:00+00:00,191.38,194.34,191.26,192.71,18883217,190.6280792885,193.5764496234,190.5085507614,191.9528537971,18883217,0.0,1.0
GOOG,2024-12-16 00:00:00+00:00,198.16,200.64,194.11,194.365,32248640,197.3814410691,199.8516972957,193.3473532798,193.6013513999,32248640,0.0,1.0
GOOG,2024-12-17 00:00:00+00:00,197.12,202.88,196.69,198.53,24129481,196.3455271677,202.082896468,195.9172166123,197.749987361,24129481,0.0,1.0
GOOG,2024-12-18 00:00:00+00:00,190.15,198.6899,189.28,196.83,27638416,189.4029118858,197.9092591233,188.5363300644,196.0566665605,27638416,0.0,1.0
GOOG,2024-12-19 00:00:00+00:00,189.7,194.6,189.52,193.28,26981196,188.9546799092,193.8354280988,188.7753871186,192.5206143008,26981196,0.0,1.0
GOOG,2024-12-20 00:00:00+00:00,192.96,194.1354,186.37,187.01,45319703,192.2018715619,193.3726534847,185.6377632825,186.2752487603,45319703,0.0,1.0
GOOG,2024-12-23 00:00:00+00:00,195.99,196.49,191.63,194.03,15235942,195.2199668709,195.7180024004,190.8770970533,193.2676675951,15235942,0.0,1.0
GOOG,2024-12-24 00:00:00+00:00,197.57,197.67,195.1979,196.17,6809823,196.7937591443,196.8933662502,194.430978985,195.3992596615,6809823,0.0,1.0
GOOG,2024-12-26 00:00:00+00:00,197.1,198.16,195.87,196.74,7918434,196.3256057465,197.3814410691,195.1004383438,195.9670201652,7918434,0.0,1.0
GOOG,2024-12-27 00:00:00+00:00,194.04,196.8,191.972,196.47,14692994,193.2776283057,196.0267844288,191.2177533555,195.6980809793,14692994,0.0,1.0
GOOG,2024-12-30 00:00:00+00:00,192.69,193.78,190.36,190.865,12209534,191.9329323759,193.0186498303,189.6120868082,190.1151026931,12209534,0.0,1.0
GOOG,2024-12-31 00:00:00+00:00,190.44,193.25,189.58,192.445,14355221,189.691772493,192.490732169,188.8351513821,191.6888949664,14355221,0.0,1.0
GOOG,2025-01-02 00:00:00+00:00,190.63,193.2,188.71,191.485,17545162,189.8810259942,192.440928616,187.9685695607,190.7326667497,17545162,0.0,1.0
GOOG,2025-01-03 00:00:00+00:00,193.13,194.5,191.35,192.725,12874957,192.3712036419,193.7358209929,190.5981971567,191.967794863,12874957,0.0,1.0
GOOG,2025-01-06 00:00:00+00:00,197.96,199.56,195.06,195.15,19483323,197.1822268573,198.7759405519,194.293620786,194.3832671813,19483323,0.0,1.0
GOOG,2025-01-07 00:00:00+00:00,196.71,202.14,195.94,198.27,16966760,195.9371380334,201.3458038843,195.1701633179,197.4910088856,16966760,0.0,1.0
GOOG,2025-01-08 00:00:00+00:00,195.39,197.64,193.75,193.95,14335341,194.6223242355,196.8634841184,192.9887676985,193.1879819104,14335341,0.0,1.0
GOOG,2025-01-10 00:00:00+00:00,193.17,197.62,191.6,195.42,20753794,192.4110464843,196.8435626972,190.8472149215,194.6522063672,20753794,0.0,1.0
GOOG,2025-01-13 00:00:00+00:00,192.29,192.49,188.66,191.35,13169060,191.5345039523,191.7337181641,187.9187660078,190.5981971567,13169060,0.0,1.0
GOOG,2025-01-14 00:00:00+00:00,191.05,193.27,189.64,192.5,13651183,190.299375839,192.5106535902,188.8949156457,191.7436788747,13651183,0.0,1.0
GOOG,2025-01-15 00:00:00+00:00,196.98,197.8,193.33,194.35,12894875,196.2060772194,197.0228554879,192.5704178537,193.586410334,12894875,0.0,1.0
GOOG,2025-01-16 00:00:00+00:00,194.41,196.9799,194.3,195.825,13449581,193.6461745975,196.2059776123,193.536606781,195.0556151462,13449581,0.0,1.0
GOOG,2025-01-17 00:00:00+00:00,197.55,198.81,195.31,198.05,22109129,196.7738377231,198.0288872575,194.5426385507,197.2718732526,22109129,0.0,1.0
GOOG,2025-01-21 00:00:00+00:00,199.63,203.84,199.44,200.51,19005232,198.845665526,203.0391246848,198.6564120248,199.722208058,19005232,0.0,1.0
GOOG,2025-01-22 00:00:00+00:00,200.03,202.12,199.2,200.55,15477376,199.2440939496,201.3258824631,198.4173549706,199.7620509004,15477376,0.0,1.0
GOOG,2025-01-23 00:00:00+00:00,199.58,201.94,196.82,199.98,15170838,198.795861973,201.1465896725,196.0467058499,199.1942903967,15170838,0.0,1.0
GOOG,2025-01-24 00:00:00+00:00,201.9,202.57,199.7842,199.85,12732376,201.1067468301,201.7741144397,198.9992596833,199.064801159,12732376,0.0,1.0
GOOG,2025-01-27 00:00:00+00:00,193.77,198.67,192.7,194.19,24970173,193.0086891197,197.8894373093,191.9428930865,193.4270389645,24970173,0.0,1.0
GOOG,2025-01-28 00:00:00+00:00,197.07,197.23,192.61,194.65,15939161,196.2957236147,196.4550949842,191.8532466912,193.8852316517,15939161,0.0,1.0
GOOG,2025-01-29 00:00:00+00:00,197.18,198.4595,195.19,197.37,12287818,196.4052914312,197.6797643513,194.4231100236,196.5945449324,12287818,0.0,1.0
GOOG,2025-01-30 00:00:00+00:00,202.63,203.2384,199.4717,199.76,14571479,201.8338787033,202.4398883356,198.6879874773,198.9751547637,14571479,0.0,1.0
GOOG,2025-01-31 00:00:00+00:00,205.6,207.08,203.58,203.715,17087335,204.7922097488,206.2663949162,202.7801462094,202.9146158024,17087335,0.0,1.0
GOOG,2025-02-03 00:00:00+00:00,202.64,205.22,201.66,202.215,16719469,201.8438394138,204.4137027463,200.8676897759,201.4205092137,16719469,0.0,1.0
GOOG,2025-02-04 00:00:00+00:00,207.71,208.7,204.26,204.5,28285436,206.8939196834,207.8800300319,203.4574745296,203.6965315838,28285436,0.0,1.0
GOOG,2025-02-05 00:00:00+00:00,193.3,194.5499,189.91,193.1,43719589,192.540535722,193.7855249387,189.1638548316,192.3413215101,43719589,0.0,1.0
GOOG,2025-02-06 00:00:00+00:00,193.31,193.83,190.49,190.99,20816593,192.5504964325,193.0684533833,189.7415760459,190.2396115755,20816593,0.0,1.0
GOOG,2025-02-07 00:00:00+00:00,187.14,193.015,185.1,192.74,29565724,186.404737998,192.2566554701,184.3727530374,191.9827359289,29565724,0.0,1.0
GOOG,2025-02-10 00:00:00+00:00,188.2,189.99,187.61,189.06,16606020,187.4605733206,189.2435405164,186.8728913957,188.3171944314,16606020,0.0,1.0
GOOG,2025-02-11 00:00:00+00:00,187.07,188.8,186.08,186.835,13028100,186.3350130238,188.0582159561,185.3489026753,186.1009363249,13028100,0.0,1.0
GOOG,2025-02-12 00:00:00+00:00,185.43,186.83,183.63,185.23,17632314,184.7014564869,186.0959559696,182.9085285806,184.5022422751,17632314,0.0,1.0
GOOG,2025-02-13 00:00:00+00:00,187.88,187.99,184.88,185.93,12729334,187.1418305817,187.2513983982,184.1536174044,185.1994920165,12729334,0.0,1.0
GOOG,2025-02-14 00:00:00+00:00,186.87,188.15,186.11,186.83,12714154,186.135798812,187.4107697676,185.3787848071,186.0959559696,12714154,0.0,1.0
GOOG,2025-02-18 00:00:00+00:00,185.8,187.78,183.58,187.44,19796028,185.0700027788,187.0422234758,182.8587250276,186.7035593157,19796028,0.0,1.0
GOOG,2025-02-19 00:00:00+00:00,187.13,187.36,185.5,186.185,13120465,186.3947772874,186.623873631,184.7711814611,185.4534901365,13120465,0.0,1.0
GOOG,2025-02-20 00:00:00+00:00,186.64,187.12,184.6,186.5,12063807,185.9067024684,186.3848165768,183.8747175079,185.7672525201,12063807,0.0,1.0
GOOG,2025-02-21 00:00:00+00:00,181.58,187.47,181.13,187.29,19520782,180.8665829094,186.7334414475,180.4183509328,186.5541486568,19520782,0.0,1.0
GOOG,2025-02-24 00:00:00+00:00,181.19,185.09,180.88,183.8,18734014,180.4781151964,184.3627923268,180.1693331681,183.0778606606,18734014,0.0,1.0
GOOG,2025-02-25 00:00:00+00:00,177.37,180.76,176.77,180.155,20832485,176.6731237507,180.049804641,176.0754811152,179.4471816502,20832485,0.0,1.0
GOOG,2025-02-26 00:00:00+00:00,174.7,178.08,173.59,176.945,23693251,174.0136140229,177.3803342026,172.9079751473,176.2497935505,23693251,0.0,1.0
GOOG,2025-02-27 00:00:00+00:00,170.21,176.59,169.752,175.94,25930530,169.5412549676,175.8961883246,169.0850544225,175.2487421362,25930530,0.0,1.0
GOOG,2025-02-28 00:00:00+00:00,172.22,172.5,168.39,170.3,30049812,171.5433577964,171.8222576929,167.72840564,169.6309013629,30049812,0.0,1.0
GOOG,2025-03-03 00:00:00+00:00,168.66,175.0,167.64,173.73,24121991,167.997344826,174.3124353406,166.9813523457,173.0474250956,24121991,0.0,1.0
GOOG,2025-03-04 00:00:00+00:00,172.61,175.165,167.54,167.94,30711408,171.9318255094,174.4767870654,166.8817452398,167.2801736635,30711408,0.0,1.0
GOOG,2025-03-05 00:00:00+00:00,174.99,175.75,170.93,172.32,18848036,174.30247463,175.0594886349,170.2584261301,171.6429649023,18848036,0.0,1.0
GOOG,2025-03-06 00:00:00+00:00,174.21,176.73,172.508,172.55,19082404,173.5255392039,176.0356382728,171.8302262614,171.8720612459,19082404,0.0,1.0
GOOG,2025-03-07 00:00:00+00:00,175.75,176.9,172.25,173.242,16395287,175.0594886349,176.2049703529,171.5732399281,172.5613424187,16395287,0.0,1.0
GOOG,2025-03-10 00:00:00+00:00,167.81,170.45,165.565,170.16,28335500,167.3498986376,169.9826602871,165.1110539773,169.6934554089,28335500,0.2,1.0
GOOG,2025-03-11 00:00:00+00:00,165.98,168.655,163.24,166.68,23705899,165.5249161305,168.1925818171,162.792428661,166.2229968709,23705899,0.0,1.0
GOOG,2025-03-12 00:00:00+00:00,169.0,169.53,165.48,168.47,19880062,168.5366358963,169.0651827426,165.0262870303,168.00808905,19880062,0.0,1.0
GOOG,2025-03-13 00:00:00+00:00,164.73,168.12,164.07,167.98,15206165,164.2783433798,167.6590486798,163.6201529675,167.5194325317,15206165,0.0,1.0
GOOG,2025-03-14 00:00:00+00:00,167.62,168.25,164.51,165.315,18611094,167.1604195795,167.7886922458,164.0589465757,164.8617394272,18611094,0.0,1.0
GOOG,2025-03-17 00:00:00+00:00,166.57,168.46,165.81,167.325,17839139,166.1132984689,167.998116468,165.3553822364,166.8662284103,17839139,0.0,1.0
GOOG,2025-03-18 00:00:00+00:00,162.67,166.44,158.8,165.96,24616784,162.2239914867,165.9836549028,158.3646022505,165.5049709665,24616784,0.0,1.0
GOOG,2025-03-19 00:00:00+00:00,166.28,168.1334,163.05,163.915,24955717,165.8240935907,167.6724119397,162.6029496029,163.4655779464,24955717,0.0,1.0
GOOG,2025-03-20 00:00:00+00:00,165.05,167.03,163.14,163.825,19981512,164.597466004,166.5720372411,162.6927028409,163.3758247083,19981512,0.0,1.0
GOOG,2025-03-21 00:00:00+00:00,166.25,166.47,163.03,163.38,29882064,165.7941758447,166.0135726488,162.5830044389,162.9320448091,29882064,0.0,1.0
GOOG,2025-03-24 00:00:00+00:00,169.93,170.5,167.44,169.265,18742848,169.4640860228,170.0325231971,166.9809131034,168.8009093194,18742848,0.0,1.0
GOOG,2025-03-25 00:00:00+00:00,172.79,172.91,170.55,171.18,13841592,172.3162444764,172.4359154605,170.0823861071,170.7106587735,13841592,0.0,1.0
GOOG,2025-03-26 00:00:00+00:00,167.14,171.9396,166.8606,171.3,22554236,166.6817356432,171.4681761027,166.403101702,170.8303297576,22554236,0.0,1.0
GOOG,2025-03-27 00:00:00+00:00,164.08,167.44,163.85,166.71,21571174,163.6301255495,166.9809131034,163.4007561633,166.252914617,21571174,0.0,1.0
GOOG,2025-03-28 00:00:00+00:00,156.06,163.81,155.3394,162.36,34866462,155.6321147809,163.3608658353,154.9134905216,161.9148414445,34866462,0.0,1.0
GOOG,2025-03-31 00:00:00+00:00,156.23,157.13,152.21,154.81,33591554,155.801648675,156.6991810555,151.7926707087,154.3855420302,33591554,0.0,1.0
GOOG,2025-04-01 00:00:00+00:00,158.88,160.08,155.255,155.3,20111376,158.4443829065,159.6410927472,154.8293219294,154.8741985485,20111376,0.0,1.0
GOOG,2025-04-02 00:00:00+00:00,158.86,160.275,156.53,156.96,17113321,158.4244377425,159.8355580963,156.1008261352,156.5296471614,17113321,0.0,1.0
GOOG,2025-04-03 00:00:00+00:00,152.63,154.6872,152.18,152.835,28416065,152.2115191529,154.2630787232,151.7627529627,152.4159570841,28416065,0.0,1.0
GOOG,2025-04-04 00:00:00+00:00,147.74,153.09,147.54,149.9,39832207,147.3349265522,152.6702579252,147.135474912,149.4890042654,39832207,0.0,1.0
GOOG,2025-04-07 00:00:00+00:00,149.24,154.93,142.66,143.39,47823024,148.830813853,154.5052130142,142.2688548933,142.9968533797,47823024,0.0,1.0
GOOG,2025-04-08 00:00:00+00:00,146.58,154.44,145.21,153.575,35304388,146.1781070395,154.016556496,144.8118633047,153.1539281525,35304388,0.0,1.0
GOOG,2025-04-09 00:00:00+00:00,161.06,161.87,145.81,146.33,46479542,160.6184057837,161.4261849262,145.4102182251,145.9287924894,46479542,0.0,1.0
GOOG,2025-04-10 00:00:00+00:00,155.37,160.03,152.2,158.76,35270540,154.9440066225,159.5912298372,151.7826981267,158.3247119224,35270540,0.0,1.0
GOOG,2025-04-11 00:00:00+00:00,159.4,159.86,155.585,155.585,22581989,158.9629571708,159.4216959431,155.1584171356,155.1584171356,22581989,0.0,1.0
GOOG,2025-04-14 00:00:00+00:00,161.47,164.03,159.92,162.31,18255931,161.027281646,163.5802626394,159.4815314351,161.8649785345,18255931,0.0,1.0
GOOG,2025-04-15 00:00:00+00:00,158.68,162.05,157.645,161.57,15690783,158.2449312664,161.6056914023,157.2127690288,161.127007466,15690783,0.0,1.0
GOOG,2025-04-16 00:00:00+00:00,155.5,158.18,153.91,155.47,16921497,155.0736501886,157.7463021661,153.4880096497,155.0437324426,16921497,0.0,1.0
GOOG,2025-04-17 00:00:00+00:00,153.36,157.07,150.9,156.61,19513408,152.9395176394,156.6393455635,150.486262466,156.1806067912,19513408,0.0,1.0
GOOG,2025-04-21 00:00:00+00:00,149.86,151.06,148.4,150.965,16147780,149.4491139374,150.645823778,147.9931169645,150.551084249,16147780,0.0,1.0
GOOG,2025-04-22 00:00:00+00:00,153.9,154.61,150.87,151.07,15910327,153.4780370677,154.1860903901,150.4563447199,150.6557963601,15910327,0.0,1.0
GOOG,2025-04-23 00:00:00+00:00,157.72,160.02,156.35,157.91,18575735,157.2875633938,159.5812572551,155.9213196591,157.4770424519,18575735,0.0,1.0
GOOG,2025-04-24 00:00:00+00:00,161.47,161.71,158.09,158.525,30787481,161.027281646,161.2666236141,157.6565489281,158.0903562453,30787481,0.0,1.0
GOOG,2025-04-25 00:00:00+00:00,163.85,168.24,163.0,167.1,35148053,163.4007561633,167.7787196638,162.5530866928,166.6418453152,35148053,0.0,1.0
GOOG,2025-04-28 00:00:00+00:00,162.42,164.95,160.3801,164.26,20871153,161.9746769365,164.497740184,159.9403699332,163.8096320256,20871153,0.0,1.0
GOOG,2025-04-29 00:00:00+00:00,162.06,162.68,159.39,162.045,15955215,161.6156639843,162.2339640687,158.9529845888,161.6007051113,15955215,0.0,1.0
GOOG,2025-04-30 00:00:00+00:00,160.89,161.374,157.155,159.86,20639520,160.4488718896,160.9315448587,156.7241125105,159.4216959431,20639520,0.0,1.0
GOOG,2025-05-01 00:00:00+00:00,162.79,163.94,160.93,162.52,21904291,162.3436624707,163.4905094014,160.4887622177,162.0744027566,21904291,0.0,1.0
GOOG,2025-05-02 00:00:00+00:00,165.81,166.7,163.66,164.955,16844937,165.3553822364,166.242942035,163.2112771052,164.502726475,16844937,0.0,1.0
GOOG,2025-05-05 00:00:00+00:00,166.05,167.1,164.47,164.515,15309343,165.5947242046,166.6418453152,164.0190562477,164.0639328667,15309343,0.0,1.0
GOOG,2025-05-06 00:00:00+00:00,165.2,166.74,163.13,163.96,10691949,164.7470547341,166.282832363,162.6827302589,163.5104545654,10691949,0.0,1.0
GOOG,2025-05-07 00:00:00+00:00,152.8,166.99,149.4901,166.07,78900429,152.381053047,166.5321469131,149.080228129,165.6146693686,78900429,0.0,1.0
GOOG,2025-05-08 00:00:00+00:00,155.75,157.41,154.1,155.92,38387507,155.3229647387,156.9784133517,153.6774887078,155.4924986328,38387507,0.0,1.0
GOOG,2025-05-09 00:00:00+00:00,154.38,156.43,153.83,155.55,22871035,153.9567210039,156.0011003151,153.4082289936,155.1235130986,22871035,0.0,1.0
GOOG,2025-05-12 00:00:00+00:00,159.58,160.44,157.8898,159.1,31884901,159.1424636469,160.0001056994,157.4568978363,158.6637797106,31884901,0.0,1.0
GOOG,2025-05-13 00:00:00+00:00,160.89,162.06,157.58,159.92,24944270,160.4488718896,161.6156639843,157.1479472458,159.4815314351,24944270,0.0,1.0
GOOG,2025-05-14 00:00:00+00:00,166.81,168.34,160.93,161.31,31769209,166.352640437,167.8784454839,160.4887622177,160.8677203339,31769209,0.0,1.0
GOOG,2025-05-15 00:00:00+00:00,165.4,167.51,163.84,167.14,22717554,164.9465063742,167.0507211774,163.3907835813,166.6817356432,22717554,0.0,1.0
GOOG,2025-05-16 00:00:00+00:00,167.43,170.65,166.95,168.93,36271378,166.9709405214,170.1821119272,166.4922565851,168.4668278222,36271378,0.0,1.0
GOOG,2025-05-19 00:00:00+00:00,167.87,167.95,165.415,165.715,21374688,167.4097341296,167.4895147857,164.9614652472,165.2606427074,21374688,0.0,1.0
GOOG,2025-05-20 00:00:00+00:00,165.32,169.68,164.26,167.76,33563274,164.8667257182,169.2147714727,163.8096320256,167.3000357276,33563274,0.0,1.0
GOOG,2025-05-21 00:00:00+00:00,170.06,174.53,164.89,164.95,45567580,169.5937295889,174.0514737454,164.4379046919,164.497740184,45567580,0.0,1.0
GOOG,2025-05-22 00:00:00+00:00,171.98,178.13,171.88,173.35,45024081,171.508465334,177.6416032675,171.4087395139,172.8747090687,45024081,0.0,1.0
GOOG,2025-05-23 00:00:00+00:00,169.59,171.205,169.26,170.28,24963648,169.1250182346,170.7355902285,168.7959230284,169.813126393,24963648,0.0,1.0
GOOG,2025-05-27 00:00:00+00:00,173.98,174.29,171.21,171.3,24341333,173.5029817351,173.8121317773,170.7405765195,170.8303297576,24341333,0.0,1.0
GOOG,2025-05-28 00:00:00+00:00,173.38,176.48,173.0146,173.98,25999228,172.9046268148,175.9961272365,172.5402286683,173.5029817351,25999228,0.0,1.0
GOOG,2025-05-29 00:00:00+00:00,172.96,175.4,171.78,175.0,21233590,172.4857783705,174.9190883799,171.3090136938,174.5201850997,21233590,0.0,1.0
GOOG,2025-05-30 00:00:00+00:00,172.85,173.44,168.525,172.41,36258254,172.3760799685,172.9644623068,168.062938251,171.9372863602,36258254,0.0,1.0
GOOG,2025-06-02 00:00:00+00:00,170.37,171.0624,168.65,169.01,24742877,169.902879631,170.5933812091,168.1875955261,168.5466084783,24742877,0.0,1.0
GOOG,2025-06-03 00:00:00+00:00,167.71,169.8,166.68,168.865,25386713,167.2501728175,169.3344424567,166.2229968709,168.4020060392,25386713,0.0,1.0
GOOG,2025-06-04 00:00:00+00:00,169.39,169.58,167.795,168.28,18508735,168.9255665945,169.1150456526,167.3349397646,167.8186099919,18508735,0.0,1.0
GOOG,2025-06-05 00:00:00+00:00,169.81,172.36,169.35,171.62,25422883,169.3444150387,171.8874234502,168.8856762665,171.1494523818,25422883,0.0,1.0
GOOG,2025-06-06 00:00:00+00:00,174.92,175.83,172.3,172.3,22258115,174.4404044436,175.3479094062,171.8275879581,171.8275879581,22258115,0.0,1.0
GOOG,2025-06-09 00:00:00+00:00,177.63,177.915,175.66,175.87,18817587,177.3523983893,177.636952989,175.3854771213,175.5951489316,18817587,0.21,1.0
GOOG,2025-06-10 00:00:00+00:00,180.01,182.445,176.475,177.76,32908000,179.7286789059,182.1598734681,176.1992034327,177.4821952242,32908000,0.0,1.0
GOOG,2025-06-11 00:00:00+00:00,178.79,181.75,178.0,181.23,18994398,178.5105855319,181.4659596197,177.7218201503,180.94677228,18994398,0.0,1.0
GOOG,2025-06-12 00:00:00+00:00,176.97,178.13,176.11,177.48,17345924,176.6934298427,177.8516169852,175.8347738577,177.2026328105,17345924,0.0,1.0
GOOG,2025-06-13 00:00:00+00:00,175.88,178.3432,173.57,173.58,20873241,175.6051333036,178.0644837945,173.2987433904,173.3087277623,20873241,0.0,1.0
GOOG,2025-06-16 00:00:00+00:00,177.94,178.245,175.82,175.905,18132529,177.6619139188,177.9664372623,175.545227072,175.6300942333,18132529,0.0,1.0
GOOG,2025-06-17 00:00:00+00:00,177.23,178.715,175.94,177.0,17656119,176.9530235126,178.4357027425,175.6650395351,176.7233829584,17656119,0.0,1.0
GOOG,2025-06-18 00:00:00+00:00,173.98,177.8235,172.84,177.28,32531762,173.708102639,177.5455959859,172.5698842403,177.0029453722,32531762,0.0,1.0
GOOG,2025-06-20 00:00:00+00:00,167.73,175.365,166.27,174.865,55402575,167.4678701899,175.0909381497,166.0101518898,174.5917195538,55402575,0.0,1.0
GOOG,2025-06-23 00:00:00+00:00,166.01,168.48,163.33,167.32,36975585,165.7505582199,168.2166980838,163.0747465458,167.0585109413,36975585,0.0,1.0
GOOG,2025-06-24 00:00:00+00:00,167.74,169.25,166.91,167.685,27310266,167.4778545618,168.9854947215,166.6491516926,167.4229405163,27310266,0.0,1.0
GOOG,2025-06-25 00:00:00+00:00,171.49,173.36,168.5605,168.65,23627355,171.2219940313,173.0890715801,168.2970722778,168.3864324064,23627355,0.0,1.0
GOOG,2025-06-26 00:00:00+00:00,174.43,174.65,170.86,173.385,25909119,174.1573993754,174.3770555576,170.5929786004,173.1140325099,25909119,0.0,1.0
GOOG,2025-06-27 00:00:00+00:00,178.27,178.84,172.71,174.63,74053110,177.9913981921,178.5605073914,172.4400874054,174.3570868137,74053110,0.0,1.0
GOOG,2025-06-30 00:00:00+00:00,177.39,181.58,175.5,180.785,43964599,177.1127734633,181.2962252971,175.2257271706,180.5024677296,43964599,0.0,1.0
GOOG,2025-07-01 00:00:00+00:00,176.91,177.22,174.66,176.805,25778460,176.6335236112,176.9430391406,174.3870399295,176.528687706,25778460,0.0,1.0
GOOG,2025-07-02 00:00:00+00:00,179.76,179.935,176.09,176.545,19325861,179.479069608,179.6537961165,175.8148051138,176.2690940361,19325861,0.0,1.0
GOOG,2025-07-03 00:00:00+00:00,180.55,180.77,178.19,179.82,13287389,180.2678349895,180.4874911717,177.9115232167,179.5389758395,13287389,0.0,1.0
GOOG,2025-07-07 00:00:00+00:00,177.56,180.34,176.64,180.135,20991357,177.2825077859,180.0581631792,176.3639455694,179.8534835549,20991357,0.0,1.0
GOOG,2025-07-08 00:00:00+00:00,175.16,178.79,173.92,178.78,24108642,174.8862585254,178.5105855319,173.6481964075,178.5006011599,24108642,0.0,1.0
GOOG,2025-07-09 00:00:00+00:00,177.66,180.28,173.88,176.11,31288035,177.3823515051,179.9982569477,173.6082589198,175.8347738577,31288035,0.0,1.0
GOOG,2025-07-10 00:00:00+00:00,178.7,179.59,175.74,176.67,24693712,178.4207261846,179.3093352853,175.4653520967,176.3938986851,24693712,0.0,1.0
